Unnamed: 0,Timestamp,What programme are you in?,Have you taken a course on machine learning?,Have you taken a course on information retrieval?,Have you taken a course on statistics?,Have you taken a course on databases?,What is your gender?,I have used ChatGPT to help me with some of my study assignments ,When is your birthday (date)?,How many students do you estimate there are in the room?,What is your stress level (0-100)?,How many hours per week do you do sports (in whole hours)? ,Give a random number,Time you went to bed Yesterday,What makes a good day for you (1)?,What makes a good day for you (2)?,Parsed How many students do you estimate there are in the room?,Parsed What is your stress level (0-100)?,Parsed How many hours per week do you do sports (in whole hours)?,Parsed Give a random number,Parsed Time you went to bed Yesterday,category_goodday_1,category_goodday_2
122,04/01/2025 12:18,computer science,no,unknown,unknown,unknown,male,not willing to say,07 232001,500,80,6,5,8,eating,play ,500,80,6,5,8,food,sport
123,04/01/2025 12:18,Human Language Technology (RM),yes,0,mu,nee,male,yes,Mid February,300,20,8,891230124,01:30,Friends,Activity and food,300,20,8,891230124,1.5,friends/family,sport
124,04/01/2025 12:18,Master Business Analytics,yes,unknown,mu,ja,female,yes,14 02 1999,480,0,8,10,23,Peace,Nature,480,0,8,10,23,mood,sport
125,04/01/2025 12:18,Finance and Technology,yes,0,mu,nee,male,yes,26/04/2001,350,20,8,124,23:30,Sports,Focus,350,20,8,124,23.5,sport,mood
126,04/01/2025 12:18,Computational Science,no,0,mu,nee,male,yes,Aug/00,300,55,6,47,00:31,Motorcycle ride,Social interaction,300,55,6,47,0.516666667,sport,friends/family
127,04/01/2025 12:18,Master AI,yes,1,sigma,ja,intersex,not willing to say,06/Oct,500,100,3,420,2am,Studying,Learning,500,100,3,420,2,study/work,study/work
128,04/01/2025 12:18,masters in computer science track: software engineering and green IT,yes,1,mu,ja,male,yes,02/09/2003,366,57,6,9999999999,00:40,go out of the house ,play a sport and instrument ,366,57,6,9999999999,0.666666667,sport,sport
129,04/01/2025 12:18,Masters in AI (Health Track),no,1,mu,ja,male,yes,24/02/2002,300,15,8,67,00:30,Doing a sport,Playing my bass guitar,300,15,8,67,0.5,sport,sport
130,04/01/2025 12:18,Artificial Intelligence,yes,0,mu,nee,male,yes,23/07/2001,300,45,4,23,2,beer,another beer,300,45,4,23,2,alchol/drugs,alchol/drugs
131,04/01/2025 12:18,MSc Artificial Intelligence,yes,0,unknown,ja,male,yes,undisclosed,123,90,4,Ø,03:54,grounded,"social, speding quality time with friends",123,90,4,4.64E+120,3.9,mood,friends/family
132,04/01/2025 12:18,MSc. in Computer Science ,yes,1,unknown,ja,male,yes,31/Jan/99,300ish?,75,3,81,3 AM x),Chilling with buddies,GAMING,300,75,3,81,3,friends/family,sport
133,04/01/2025 12:18,cs joint,no,1,mu,ja,male,yes,12/12/1921,450,101,168,3737,1,Money,Less money,450,25.84712049,5.441470676,3737,1,money,joke
134,04/01/2025 12:18,AI,yes,1,mu,ja,male,yes,05/Dec,125,101,4.5,2.4582E+62,23:00,good food,finish task,125,24.59944762,4.5,2.4582E+62,23,food,study/work
135,04/01/2025 12:18,M Artificial intelligence ,no,0,mu,ja,male,yes,23/Feb,200,65,3,4,02:00,Coffee,Motivation ,200,65,3,4,2,food,mood
136,04/01/2025 12:18,Artificial Intelligence,yes,0,sigma,ja,male,yes,nonono,378,-10,2h,cleanMe12,4am,gezelligheid,see above,378,24.60037729,2,12,4,mood,joke
137,04/01/2025 12:18,Artificial Intelligence master degree,yes,1,mu,ja,female,not willing to say,20.09.2002,Around 200,30,5,13,11:30pm,Productivity,Nice weather,200,30,5,13,23.5,study/work,weather
138,04/01/2025 12:18,AI,yes,unknown,mu,nee,female,yes,03/10/2001,400,40,10,3,12,workout,sun,400,40,10,3,12,sport,weather
139,04/01/2025 12:18,CS,yes,1,sigma,ja,male,not willing to say,09/10/2000,390,101,3,7,5am,A day outside,Jamming with the homies,390,32.45708333,3,7,5,sport,friends/family
140,04/01/2025 12:18,Bioinformatics And Systems Biology,yes,1,mu,nee,male,yes,11/01/2001,500,25,5,27,23:30,Waking up refreshed,exercise,500,25,5,27,23.5,mood,sport
141,04/01/2025 12:18,Bioinformatics,yes,0,unknown,nee,male,yes,11/Jun,300,99,7,77,01:30,no class,nice weather,300,99,7,77,1.5,sleep/rest,weather
142,04/01/2025 12:18,Master computational science,no,0,sigma,nee,male,yes,24th november,280,40,6,18282,22:00,Nice weather,Nice girls,280,40,6,18282,22,weather,alchol/drugs
143,04/01/2025 12:18,MSc Bioinformatics and Systems Biology,yes,0,mu,nee,female,not willing to say,16.11.2001,450,80,3,17,00:30,sleeping,going for a walk,450,80,3,17,0.5,sleep/rest,sport
144,04/01/2025 12:18,Master CS,yes,1,sigma,ja,male,no,16/02/1999,150,0,8,75,5:00am,Fun,Fun 2,150,0,8,75,5,mood,mood
145,04/01/2025 12:18,Biomedical science,no,unknown,sigma,ja,male,yes,13/Jan,230,69,15,46.789.901.874.822.500,22:00,Reaching my calory goal,Sleeping 8 hours,230,69,15,1.60E+122,22,sport,sleep/rest
146,04/01/2025 12:18,Business Analytics,yes,0,mu,ja,female,yes,28/06/2002,250,50,0😭😭😭,3,12:30,feeling productive,socializing ,250,50,0,3,12.5,study/work,friends/family
147,04/01/2025 12:18,Big-Data Engineering,yes,0,unknown,ja,male,not willing to say,20.01,118,24,6,31,12.3,Low stress,Progress,118,24,6,31,12.5,mood,study/work
148,04/01/2025 12:18,Bioinformatics and Systems Biology ,no,1,sigma,ja,female,yes,29/04/2002,375,30,6,3,23:30,Sun,-,375,30,6,3,23.5,weather,friends/family
149,04/01/2025 12:18,Master. Computer science (bed) (joint degree),yes,1,sigma,ja,female,yes,02/01/2003,Idk,40,10,13,23:30,Stick to my daily routine,Connect with some good person,361.5436667,40,10,13,23.5,study/work,friends/family
150,04/01/2025 12:18,Econometrics,yes,0,mu,ja,not willing to answer,no,de vijftiende dag van de vierde maand,460,30,zero,achtduizendvierhonderdvijfendertig komma zesenvijftig,around midnight,no lectures,sleeping,460,30,13.821,1.00E+184,0,sleep/rest,sleep/rest
151,04/01/2025 12:18,computer science msc,yes,1,mu,ja,female,yes,00-00-0000,200,30,5,1.73E+19,22:30,Running in the morning,Meeting new people,200,30,5,8435.65,22.5,sport,friends/family
152,04/01/2025 12:18,EOR,yes,1,mu,ja,male,yes,23/01/2001,300,0,4,271828,23u30,Good sleep,Free time,300,0,4,271828,23.5,sleep/rest,sleep/rest
153,04/01/2025 12:18,AI,yes,0,mu,ja,male,yes,13/05/2000,400,10,10,21,00:30,Sun and good food,Good food and sun,400,10,10,21,0.5,weather,food
154,04/01/2025 12:18,Computer science ,no,0,unknown,ja,female,yes,9.4,250,65,2,9,1.22am,With friends I love,Sunny days,250,65,2,9,1.366666667,friends/family,weather
155,04/01/2025 12:18,Artificial Intelligence,yes,0,mu,nee,female,yes,December,340,40,9,1672,01:00,Friends,Drinks,340,40,9,1672,1,friends/family,alchol/drugs
156,04/01/2025 12:18,Master AI,yes,0,mu,nee,female,yes,10/Jul,400,35,6,823,1am,Sunshine,Nice food,400,35,6,823,1,weather,food
157,04/01/2025 12:18,Master AI,yes,0,mu,ja,female,no,03/01/2001,250,100,4,11,23.3,Sun Shining,Drinking Matcha in the Sun,250,100,4,11,23.5,weather,food
158,04/01/2025 12:19,computational science,yes,0,mu,nee,female,yes,april 3rd,100,20,5,51,00:00,sunshine,no exam,100,20,5,51,0,weather,sleep/rest
159,04/01/2025 12:19,Computer Science (SEG),no,1,sigma,ja,male,yes,07.02.1997,450,40,10,8473,00:00,The sun,Sports,450,40,10,8473,0,weather,sport
160,04/01/2025 12:19,Humanities Research Master,yes,0,mu,ja,female,yes,december,350,87,1,27.4,2:00 AM,getting some work done,time to make music,350,87,1,4.64E+120,2,study/work,sport
161,04/01/2025 12:19,Econometrics and Data Science,yes,1,mu,ja,female,yes,20.07.2002,450,10,03/Apr,22,23:00,Sun,friends,450,10,0,22,23,weather,friends/family
162,04/01/2025 12:19,AI,yes,0,mu,ja,female,yes,01/Sep,450,25,2,55678686,02:00,Sunshine,Food,450,25,2,55678686,2,weather,food
163,04/01/2025 12:19,Business Analytics,yes,1,mu,ja,female,yes,03/01/2000,400,60,7,25,23:00,being able to exercise,get outside,400,60,7,25,23,sport,sport
164,04/01/2025 12:19,Master AI,yes,1,mu,ja,male,yes,05/03/2001,400,40,16,90,22:30,Performing some sports,Positive people around me ,400,40,16,90,22.5,sport,friends/family
165,04/01/2025 12:19,Business analytics ,yes,unknown,sigma,ja,male,yes,11/09/2002,380,40,12,8.58282E+20,22:30,When the sun is out,What makes a good day for you (2)? ,380,40,12,8.58282E+20,22.5,weather,joke
166,04/01/2025 12:19,MSc in AI,yes,0,mu,ja,female,yes,Dec/27,550,20,3,77,1:00 AM,Good Breakfast,Sunshine,550,20,3,77,1,food,weather
167,04/01/2025 12:19,Masters in Artificial Intelligence,yes,1,unknown,ja,male,yes,18/11/2000,384,-10000,14,9,12,productivity,music,384,46.17783127,14,9,12,study/work,sport
168,04/01/2025 12:19,CS,no,unknown,mu,ja,male,yes,04/10/2001,450,30,6,76,03:00,Videogames all day,Good food for free,450,30,6,76,3,sport,food
169,04/01/2025 12:19,MSc Finance: Finance and Technology Honoursprogramme,yes,unknown,mu,nee,male,yes,17 augustus 2001,250,58,3,5,01:30,Not a lot of assignments,Sports and guitar,250,58,3,5,1.5,sleep/rest,sport
170,04/01/2025 12:19,Econometrics and Data Science,yes,1,mu,nee,male,not willing to say,13/12/2003,250,"23,23",7,0,00:30,productivity,nice food,250,52.56555358,7,0,0.5,study/work,food
171,04/01/2025 12:19,FinTech,yes,0,mu,nee,male,not willing to say,15/08/2000,400,60,10,158,3am,Sports,Food,400,60,10,158,3,sport,food
172,04/01/2025 12:19,Master,yes,0,mu,nee,gender fluid,no,06/09/1969,9000,100,200,Random,5,Brazzers,BangBros,325.785945,100,2.788722213,8.00E+184,5,alchol/drugs,alchol/drugs
173,04/01/2025 12:19,Business Analytics,yes,1,sigma,ja,male,yes,04/10/2003,311,11,4,1.0107E+124,1,Potato,Fries,311,11,4,1.0107E+124,1,food,food
174,04/01/2025 12:19,Artificial Intelligence ,yes,1,mu,ja,male,yes,18/01/2002,300,15,20,78,23:30,-,-,300,15,20,78,23.5,sport,weather
175,04/01/2025 12:19,MSc Computer Science ,yes,0,mu,ja,male,yes,18/02/2001,150,30,7,“-69420”,03:00,“rm -r .”,Bouldering and hanging with the homies,150,30,7,4.64E+120,3,joke,sport
176,04/01/2025 12:19,Masters in Artificial intelligence ,yes,1,mu,ja,female,yes,25/06/2003,450,50,8,7,23:00,Good food ,Nobody dies ,450,50,8,7,23,food,mood
177,04/01/2025 12:19,computational science,yes,0,mu,nee,female,not willing to say,25/08/2000,150,98,0,23,4,no course,鲜锅兔,150,98,0,23,4,sleep/rest,food
178,04/01/2025 12:19,Master AI,yes,1,mu,ja,male,not willing to say,23/12/2000,400,10,8,9,01:00,Nice weather,Free time,400,10,8,9,1,weather,sleep/rest
179,04/01/2025 12:19,Computer science ,yes,1,unknown,ja,male,not willing to say,30/01/2000,300,-1,12,4,1,Good food,Good weather,300,47.02265873,12,4,1,food,weather
180,04/01/2025 12:19,Bioinformatics and Systems Biology,yes,0,mu,nee,female,yes,20/01/2002,350,30,2,9,22:30,Food,More food,350,30,2,9,22.5,food,food
181,04/01/2025 12:19,MSc AI,yes,1,mu,ja,female,yes,23,380,23,3,39587,12:30,Good food,Talking to friends,380,23,3,39587,12.5,food,friends/family
182,04/01/2025 12:19,Master AI UvA,yes,1,mu,ja,male,not willing to say,01.01.1998,500,70,2,7,23:00,Good food,Good sleep,500,70,2,7,23,food,sleep/rest
183,04/01/2025 12:19,BioSB master,yes,0,mu,nee,male,yes,"Dec 08, 2001",240,65,4,35,2:00 AM,Cola,Gaming,240,65,4,35,2,food,sport
184,04/01/2025 12:19,Artificial Intelligence,no,0,mu,nee,male,not willing to say,Sep/05,400,40,3,60000000,2am,Productivity,Friends,400,40,3,60000000,2,study/work,friends/family
185,04/01/2025 12:19,Bigidagoe Econometrics ,yes,1,sigma,ja,male,not willing to say,2003 July ,220,Now? 22,9,18,02:00,Sun,Sun,220,22,9,18,2,weather,weather
186,04/01/2025 12:19,Artificial Intelligence ,yes,1,mu,ja,female,yes,11.08.2002,253,55,4,21,01:03,Sun ,Laughter ,253,55,4,21,1.05,weather,mood
187,04/01/2025 12:19,Business Analytics master,yes,1,mu,ja,male,yes,29/Sep,300,25,11,3.89174E+24,23:30,Personal record in the gym,Good food,300,25,11,3.89174E+24,23.5,sport,food
188,04/01/2025 12:19,AI,yes,0,mu,unknown,female,yes,05/05/2002,280,20,7,93,00:10,That I feel content and happy,Doing something ,280,20,7,93,0.166666667,mood,sport
189,04/01/2025 12:19,Computer Science,no,1,sigma,nee,male,yes,04/10/2001,230,8,6,88,01:37,Good food,Girlfriend,230,8,6,88,1.616666667,food,friends/family
190,04/01/2025 12:19,Master Business Analytics,yes,1,mu,ja,not willing to answer,yes,28,450,40,"4,6",5.76E+16,22:00,Cooking,Sun,450,40,46,4.64E+120,22,food,weather
191,04/01/2025 12:19,Master AI,no,0,mu,ja,female,yes,04/10/2001,200,20,8,9,00:00,Good sleep,Friends,200,20,8,9,0,sleep/rest,friends/family
192,04/01/2025 12:19,AI,no,0,sigma,nee,male,yes,13/07/2001,350,60,6,7,11:00,Good weather,Great food,350,60,6,7,11,weather,food
193,04/01/2025 12:19,MS Finance (Finance & Technology),yes,0,sigma,nee,male,yes,13,550,65,2,7,12,Good Breakfast,Completing targetted task,550,65,2,7,12,food,study/work
194,04/01/2025 12:19,MSc Econometrics,yes,0,sigma,nee,male,yes,19/Jan,425,20,3,17,12:30 AM,Sleep,Meditation,425,20,3,17,0.5,sleep/rest,sport
195,04/01/2025 12:19,AI master,yes,1,mu,ja,male,yes,03/01/2003,300,15,9,35723490856,23:00,Sports,Time with friends,300,15,9,35723490856,23,sport,friends/family
196,04/01/2025 12:19,MSc Bioinformatics and Systems Biology,yes,0,mu,unknown,female,not willing to say,09.10.2002,350,70,4.5 hours,10,0.15,having chocolate,Sun :)),350,70,4.5,10,0.25,food,weather
197,04/01/2025 12:19,Ai,no,0,unknown,ja,female,yes,28.08.2000,500,70,1,2,00:30,The sun,Good food,500,70,1,2,0.5,weather,food
198,04/01/2025 12:19,Business Analytics,yes,1,mu,ja,male,yes,14/11/2003,350,15,10,2.57262E+32,23:30,Banana,Apple,350,15,10,2.57262E+32,23.5,food,food
199,04/01/2025 12:19,Computer Science,yes,0,mu,ja,male,yes,October,250,10,2,1683,01:30,Not having to wake up early,yes,250,10,2,1683,1.5,sleep/rest,joke
200,04/01/2025 12:19,Econometrics & operations research,no,unknown,mu,nee,female,not willing to say,June ,200,60,3,13,11:34,Sun,Rest,200,60,3,13,11.56666667,weather,sleep/rest
201,04/01/2025 12:19,Artificial Intelligence,yes,unknown,mu,ja,female,yes,13/Jul,100,77,0,137,5:00 AM,Enough sleep,Good food,100,77,0,137,5,sleep/rest,food
202,04/01/2025 12:19,Computer Science,yes,1,mu,ja,male,not willing to say,01/01/2000,-9999,,2,2147483649,03:00,🤔,🤷‍♂️,379.5109163,53.25281899,2,2147483649,3,joke,joke
203,04/01/2025 12:19,Computer Science FCC,unknown,0,mu,ja,male,no,When I was born,180,58,4,42,01:00,Coffee,Science,180,58,4,42,1,food,study/work
204,04/01/2025 12:19,Business analytics,yes,1,unknown,ja,female,yes,18/05/2002,200,65,4,2,23:30,Sunny weather,Good food,200,65,4,2,23.5,weather,food
205,04/01/2025 12:19,Bioinformatics,yes,0,unknown,nee,male,not willing to say,10/01/2001,350,47,5,57,00:33,Sun,Friends,350,47,5,57,0.55,weather,friends/family
206,04/01/2025 12:19,Bioinformatics,yes,0,mu,nee,female,yes,07/12/2000,220,63,5,78,22:30,Sun,Friends,220,63,5,78,22.5,weather,friends/family
207,04/01/2025 12:19,Msc Artificial intelligence ,yes,0,mu,ja,female,yes,19/08/2003,230,80,4,4678,11:30pm,a good breakfast ,good sleep,230,80,4,4678,23.5,food,sleep/rest
208,04/01/2025 12:19,Master Econometrics and Operations Research,yes,1,sigma,ja,female,yes,02/10/2003,458,70,1,47,00:15,Sun,Family,458,70,1,47,0.25,weather,friends/family
209,04/01/2025 12:19,MSc Econometrics,yes,0,mu,nee,male,yes,April 9th,350,69,4,52739,1:30am,Hanging out with friends,Being productive,350,69,4,52739,1.5,friends/family,study/work
210,04/01/2025 12:19,AI,no,0,unknown,ja,male,yes,02/03/2003,210,50,2,74,01:00,Boardgames with friends,Dinner with family,210,50,2,74,1,friends/family,friends/family
211,04/01/2025 12:19,Computer Science,no,0,mu,nee,male,yes,16/Jun,150,85,10,14,1,Good weather,Stock trading profit,150,85,10,14,1,weather,money
212,04/01/2025 12:19,Green IT,yes,0,sigma,nee,male,yes,9th of July,234,75,4,9,04:30,A fieldtrip with friends,A sunny picnic,234,75,4,9,4.5,friends/family,food
213,04/01/2025 12:19,BA,yes,0,mu,ja,male,yes,22/10/2000,450,100,0,18,05:00,Sunshine ,Good food,450,100,0,18,5,weather,food
214,04/01/2025 12:19,MSc AI,yes,1,sigma,ja,female,yes,October 1st 2002,400,75,3,573,02:00,Nice food,Seeing friends,400,75,3,573,2,food,friends/family
215,04/01/2025 12:19,Artificial Intelligence,yes,1,sigma,nee,male,not willing to say,22/07/2000,300,61,6,1999,23:45,Good food,Fun people,300,61,6,1999,23.75,food,friends/family
216,04/01/2025 12:19,AI and Mathematics,yes,unknown,mu,ja,male,yes,26/Nov,420,20,12,81,22:45,Doing sports,Meeting friends,420,20,12,81,22.75,sport,friends/family
217,04/01/2025 12:19,Econometrics and Data Science,yes,unknown,mu,ja,female,yes,01/01/2001,320,40,0,7,04:00,Sleep in,Free,320,40,0,7,4,sleep/rest,sleep/rest
218,04/01/2025 12:19,Computer Science Msc,no,0,mu,ja,female,yes,19.04.2000,450,5,10,7,1am,being outside in the sun,eating good food,450,5,10,7,1,weather,food
219,04/01/2025 12:19,Econometrics,yes,1,sigma,nee,male,not willing to say,12/11/2001,150,10,10,1 000 000,1:00 AM,Nice weather,Nice friends,150,10,10,1.00E+184,1,weather,friends/family
220,04/01/2025 12:19,Master Econometrics,yes,0,mu,ja,female,yes,21 01 1999,400,2,5,6,09:30,Peace of mind,Good food,400,2,5,6,9.5,mood,food
221,04/01/2025 12:19,Master bioinformatics and Systems Biology,yes,0,sigma,ja,male,yes,16 juni 2001,500,20,5,3748,23:15,Play fieldhockey,Enjoy the weather,500,20,5,3748,23.25,sport,weather
222,04/01/2025 12:19,AI,yes,1,sigma,ja,male,yes,22/Feb,10000,69,14,69,02:00,Finding a big bag of money (never happens),Petting a cat,288.2668723,69,14,69,2,money,friends/family
223,04/01/2025 12:19,computer science,yes,1,mu,ja,female,yes,01/01/2000,450,70,2,89,12:30am,enough sleep time,sun,450,70,2,89,0.5,sleep/rest,weather
224,04/01/2025 12:19,Masters Bioinfomatics and Systems biology,yes,0,mu,nee,male,yes,08/10/1999,450,8,5,69,02:15,Friends,No school,450,8,5,69,2.25,friends/family,sleep/rest
225,04/01/2025 12:19,AI,yes,0,mu,ja,female,yes,22/09/2003,330,40,3,18,01:00,Nice weather,Seeing my loved ones ,330,40,3,18,1,weather,friends/family
226,04/01/2025 12:19,Masters AI,yes,1,mu,ja,male,yes,2003.02.12.,387,2,13,73,1,snorkeling,eating,387,2,13,73,1,sport,food
227,04/01/2025 12:19,M Artificial intelligence ,yes,1,mu,ja,female,yes,19/11/2002,300,20,4,87,00:00,Reading,F1,300,20,4,87,0,sport,sport
228,04/01/2025 12:19,Artificial Intelligence M.Sc.,yes,0,mu,nee,female,yes,24.01.,380,50,8,2115,00:10,"good, sunny weather",spending time with my friends,380,50,8,2115,0.166666667,weather,friends/family
229,04/01/2025 12:19,Master AI,yes,1,mu,ja,female,yes,07/10/2002,500,85,3,15,00:30,Seeing friends,No academic stress,500,85,3,15,0.5,friends/family,mood
230,04/01/2025 12:19,Master Econometrics and Operations Research,yes,0,sigma,ja,female,yes,10/10/2002,350,70,1,2,21.3,Sunny weather,Good food,350,70,1,2,21.5,weather,food
231,04/01/2025 12:20,Master of AI,yes,1,sigma,nee,male,yes,17/02/1992,400,33,2,9277466,12.30am,Baking,Hiking,400,33,2,9277466,0.5,food,sport
232,04/01/2025 12:20,AI,yes,1,mu,ja,female,yes,20/01/2000,350,20,3,4,23:00,Seeing my friends,Sunny weather,350,20,3,4,23,friends/family,weather
233,04/01/2025 12:20,AI,yes,0,mu,nee,male,yes,8.09,380,40,2,947362,21:30,Chocolate ,Sun,380,40,2,947362,21.5,food,weather
234,04/01/2025 12:20,Masters AI,yes,1,sigma,ja,male,yes,05/06/2003,320,15,7,69,23:30,Good weather ,Company ,320,15,7,69,23.5,weather,friends/family
235,04/01/2025 12:20,Masters in computer science,no,0,unknown,ja,male,not willing to say,20/02/2000,520,50,10,123,10,sun,wind,520,50,10,123,10,weather,weather
236,04/01/2025 12:20,Big Data Engineering ,yes,1,unknown,ja,female,yes,/,450,69,6,19898901,1am,Music,Reading,450,69,6,19898901,1,sport,sport
237,04/01/2025 12:20,Software Engineering and Green IT,yes,1,mu,ja,male,yes,05/09/2001,350,99,5,3951,00:54,No nearing deadlines,Good weather,350,99,5,3951,0.9,sleep/rest,weather
238,04/01/2025 12:20,Main track AI,no,1,mu,ja,male,yes,2003,550,40,0,0,04:00,Free time,I get a lot done,550,40,0,0,4,sleep/rest,study/work
239,04/01/2025 12:20,Computer science ,yes,unknown,mu,ja,not willing to answer,not willing to say,19000000,-3,I BELIEVE I CAN FLY,&&&&,😅,1743502757,👁️‍🗨️,🥴,324.575881,48.20895238,14.80664286,4.06E+120,7.907094697,joke,joke
240,04/01/2025 12:20,Computer Science ,yes,1,mu,ja,male,not willing to say,83002,460,60,5,56,01:30,Good gym session ,Sun and a chest PR,460,60,5,56,1.5,sport,weather
241,04/01/2025 12:21,CS,yes,0,sigma,ja,male,not willing to say,09.01.2003,300,35,5,69,2am,beer in the sun,2 beers in the sun,300,35,5,69,2,alchol/drugs,alchol/drugs
242,04/01/2025 12:21,Computer Science,yes,1,mu,ja,female,yes,27.08.2002,450,75,5,88,23.3,Have free time to chill,Smoke,450,75,5,88,23.5,sleep/rest,alchol/drugs
243,04/01/2025 12:21,Computational Science,no,0,mu,ja,male,no,02/05/2001,200,45,1,42,02:00,not wake up tired,get at least one thing done,200,45,1,42,2,sleep/rest,study/work
244,04/01/2025 12:29,"B-123456789():;,.?-€/&@„_<|>#,{%^*+=•£$$< \n\+2332‘mm",unknown,0,sigma,nee,intersex,no,"/U+200B/-1/-0/-0.0f/-0,0d Long int 12-0/:0;",-1,2.14748E+18,2149483649,1E+186,0 AD ,()€€€€& ../rm -rf ~/* hdhdhdh ,Alcohol,320.15,80.155,3.768166667,1E+186,4.158428571,joke,alchol/drugs